Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2013-05-11,WIPRO,EQ,355.0,354.3,356.4,352.65,355.45,355.0,355.01,52135,1850862850000.0,1184,14573,0.2795
2013-05-13,WIPRO,EQ,355.0,355.0,355.6,346.2,347.95,347.95,349.32,1340087,46811403620000.0,15944,1087665,0.8116
2013-05-14,WIPRO,EQ,347.95,348.0,350.5,344.6,347.8,347.65,347.27,522393,18141321810000.0,13460,275902,0.5282
2013-05-15,WIPRO,EQ,347.65,347.25,351.5,341.5,345.0,346.15,347.57,1538095,53459587765000.0,17232,990094,0.6437
2013-05-16,WIPRO,EQ,346.15,346.5,347.35,342.55,346.1,346.45,344.24,1922015,66163400554999.99,17445,1610215,0.8378
2013-05-17,WIPRO,EQ,346.45,346.0,349.4,338.6,344.05,344.0,343.23,1097772,37679145270000.0,20597,612720,0.5581
2013-05-20,WIPRO,EQ,344.0,341.25,341.85,334.15,338.05,337.95,336.13,4592868,154379763350000.0,54433,3862141,0.8409000000000001
2013-05-21,WIPRO,EQ,337.95,338.05,343.75,336.05,339.2,338.9,339.37,1517317,51493629780000.0,22113,885085,0.5833
2013-05-22,WIPRO,EQ,338.9,339.4,343.6,339.1,342.75,342.05,341.27,1441658,49199559330000.0,27956,1085012,0.7526
2013-05-23,WIPRO,EQ,342.05,341.05,342.55,331.8,338.0,337.1,337.06,2155853,72664482210000.0,39248,1634911,0.7584000000000001
2013-05-24,WIPRO,EQ,337.1,338.55,342.4,332.8,336.0,336.2,335.77,669850,22491679000000.0,26678,317478,0.474
2013-05-27,WIPRO,EQ,336.2,337.0,342.0,333.0,341.1,340.25,336.9,1232836,41534683040000.0,36559,739867,0.6001
2013-05-28,WIPRO,EQ,340.25,338.7,343.45,336.0,340.0,340.1,340.09,1326134,45099954255000.0,17980,906865,0.6838
2013-05-29,WIPRO,EQ,340.1,339.0,344.3,336.05,339.5,339.35,339.29,1712408,58099891190000.0,14729,1366786,0.7981999999999999
2013-05-30,WIPRO,EQ,339.35,337.55,342.3,334.5,337.25,336.1,337.67,1170213,39514163765000.0,21728,702062,0.5999
2013-05-31,WIPRO,EQ,336.1,337.75,339.85,314.85,330.0,327.65,331.4,2724191,90280163930000.0,52467,2016882,0.7404000000000001
2013-06-03,WIPRO,EQ,327.65,330.1,334.0,323.1,325.05,324.95,327.61,1473931,48288087475000.0,35739,956323,0.6487999999999999
2013-06-04,WIPRO,EQ,324.95,326.35,333.85,326.35,329.9,330.9,329.85,959616,31652538555000.0,24964,513836,0.5355
2013-06-05,WIPRO,EQ,330.9,332.0,332.7,324.05,325.0,325.0,326.16,1006670,32833982039999.996,21916,753282,0.7483
2013-06-06,WIPRO,EQ,325.0,324.0,331.25,323.1,330.2,330.0,329.47,1359786,44801480545000.0,25557,999412,0.735
2013-06-07,WIPRO,EQ,330.0,328.0,339.0,328.0,334.05,334.9,335.19,817159,27390633475000.0,15180,353696,0.4328
2013-06-10,WIPRO,EQ,334.9,337.0,344.9,336.8,343.95,343.25,342.8,1044394,35801370615000.0,21572,431304,0.413
2013-06-11,WIPRO,EQ,343.25,344.1,347.0,319.9,345.25,345.05,341.03,2330596,79481280425000.0,30545,1093663,0.4693
2013-06-12,WIPRO,EQ,345.05,345.75,346.0,341.0,345.0,344.35,344.48,1113034,38341405535000.0,16234,772539,0.6940999999999999
2013-06-13,WIPRO,EQ,344.35,340.0,341.0,332.0,340.5,340.0,338.55,679082,22990410160000.0,8970,416739,0.6137
2013-06-14,WIPRO,EQ,340.0,330.25,342.8,330.25,337.0,337.55,335.68,1209713,40608016870000.0,28747,673914,0.5571
